dataset_id,source_kind,name,url,use,ok,status_code,final_url,title,content_type,bytes_read,has_sensitive_pattern_in_probe,keywords,error
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/udesa/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/udesa/,Unión Distribuidores Electricidad S.A. (Udesa) – APYDE,text/html; charset=UTF-8,129511,True,distribución | red,
galicia,current_hint_source,DOG 220/2024 UFD en A Pobra do Caramiñal,https://www.xunta.gal/dog/Publicados/2024/20241114/AnuncioG0763-211024-0034_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2024/20241114/AnuncioG0763-211024-0034_es.html,"DOG 220 del 14/11/2024 - RESOLUCIÓN de 18 de octubre de 2024, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcció",text/html; charset=UTF-8,21536,True,distribución | red | galicia,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/cei/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/cei/,"Central Eléctrica Industrial, S.L.U. – APYDE",text/html; charset=UTF-8,129230,True,red,
galicia,current_hint_source,DOG 51/2026 UFD en Aranga,https://www.xunta.gal/dog/Publicados/2026/20260317/AnuncioG0763-240226-0004_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260317/AnuncioG0763-240226-0004_es.html,"DOG 51 del 17/3/2026 - RESOLUCIÓN de 19 de febrero de 2026, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción ",text/html; charset=UTF-8,24521,True,distribución | red | galicia,
galicia,current_hint_source,DOG 52/2026 UFD en Ares,https://www.xunta.gal/dog/Publicados/2026/20260318/AnuncioG0763-250226-0004_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260318/AnuncioG0763-250226-0004_es.html,"DOG 52 del 18/3/2026 - RESOLUCIÓN de 25 de febrero de 2026, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción ",text/html; charset=UTF-8,15944,False,distribución | red | galicia,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/electrica-niebla/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/electrica-niebla/,"Distribuidora Eléctrica Niebla, S.L. – APYDE",text/html; charset=UTF-8,129357,True,distribuidora | red,
galicia,current_hint_source,DOG 66/2026 UFD en Bergondo,https://www.xunta.gal/dog/Publicados/2026/20260410/AnuncioG0763-180326-0002_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260410/AnuncioG0763-180326-0002_es.html,"DOG 66 del 10/4/2026 - ACUERDO de 17 de marzo de 2026, del Departamento Territorial de A Coruña, de levantamiento de las actas previas a la ocupación de los bienes y derechos afect",text/html; charset=UTF-8,9841,True,distribución | galicia,
galicia,current_hint_source,DOG 156/2025 UFD en Betanzos,https://www.xunta.gal/dog/Publicados/2025/20250818/AnuncioG0763-240725-0015_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2025/20250818/AnuncioG0763-240725-0015_es.html,"DOG 156 del 18/8/2025 - RESOLUCIÓN de 22 de julio de 2025, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción y",text/html; charset=UTF-8,19786,False,distribución | galicia,
galicia,current_hint_source,DOG 52/2026 UFD en Boimorto,https://www.xunta.gal/dog/Publicados/2026/20260318/AnuncioG0763-250226-0003_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260318/AnuncioG0763-250226-0003_es.html,"DOG 52 del 18/3/2026 - RESOLUCIÓN de 25 de febrero de 2026, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción ",text/html; charset=UTF-8,15621,True,distribución | red | galicia,
galicia,current_hint_source,DOG 80/2026 UFD en Boiro,https://www.xunta.gal/dog/Publicados/2026/20260430/AnuncioG0763-090426-0011_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260430/AnuncioG0763-090426-0011_es.html,"DOG 80 del 30/4/2026 - ACUERDO de 8 de abril de 2026, del Departamento Territorial de A Coruña, por el que se somete a información pública la solicitud de otorgamiento de las autor",text/html; charset=UTF-8,27050,False,distribución | galicia,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/electrica-gres/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/electrica-gres/,Eléctrica de Gres S.L. – APYDE,text/html; charset=UTF-8,129149,True,distribución | red,
galicia,current_hint_source,DOG 185/2025 UFD en Brión,https://www.xunta.gal/dog/Publicados/2025/20250925/AnuncioG0763-040925-0009_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2025/20250925/AnuncioG0763-040925-0009_es.html,"DOG 185 del 25/9/2025 - RESOLUCIÓN de 2 de septiembre de 2025, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcci",text/html; charset=UTF-8,21213,False,distribución | galicia,
galicia,current_hint_source,DOG 179/2025 UFD en Cabana de Bergantiños,https://www.xunta.gal/dog/Publicados/2025/20250917/AnuncioG0763-270825-0010_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2025/20250917/AnuncioG0763-270825-0010_es.html,"DOG 179 del 17/9/2025 - ACUERDO de 27 de agosto de 2025, del Departamento Territorial de A Coruña, por el que se somete a información pública la solicitud de otorgamiento de la aut",text/html; charset=UTF-8,15124,False,distribución | galicia,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/electrica-cabanas/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/electrica-cabanas/,Eléctrica de Cabañas S.L. – APYDE,text/html; charset=UTF-8,128984,True,distribución | red,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/electra-gayoso/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/electra-gayoso/,"Electra del Gayoso, S.L. – APYDE",text/html; charset=UTF-8,129244,True,distribución | red,
galicia,current_hint_source,DOG 64/2026 UFD en Cambre,https://www.xunta.gal/dog/Publicados/2026/20260408/AnuncioG0763-180326-0003_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260408/AnuncioG0763-180326-0003_es.html,"DOG 64 del 8/4/2026 - ANUNCIO de 17 de marzo de 2026, del Departamento Territorial de A Coruña, por el que se notifica la resolución de autorización administrativa previa, de const",text/html; charset=UTF-8,13962,False,distribución | galicia,
galicia,current_hint_source,DOG 35/2026 UFD en Cariño,https://www.xunta.gal/dog/Publicados/2026/20260223/AnuncioG0763-300126-0005_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260223/AnuncioG0763-300126-0005_es.html,"DOG 35 del 23/2/2026 - RESOLUCIÓN de 29 de enero de 2026, del  Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción y",text/html; charset=UTF-8,23328,False,distribución | red | galicia,
galicia,current_hint_source,DOG 93/2021 UFD en Carnota,https://www.xunta.gal/dog/Publicados/2021/20210520/AnuncioG0596-270421-0002_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2021/20210520/AnuncioG0596-270421-0002_es.html,"DOG 93 del 20/05/2021 - RESOLUCIÓN de 23 de abril de 2021, de la Jefatura Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción de ",text/html; charset=UTF-8,15738,False,distribución | galicia,
galicia,current_hint_source,DOG 139/2024 UFD en Cedeira,https://www.xunta.gal/dog/Publicados/2024/20240718/AnuncioG0763-260624-0023_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2024/20240718/AnuncioG0763-260624-0023_es.html,"DOG 139 del 18/7/2024 - RESOLUCIÓN de 14 de junio de 2024, de la Dirección Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción de",text/html; charset=UTF-8,15613,False,distribución | galicia,
galicia,current_hint_source,DOG 42/2025 UFD en Cee,https://www.xunta.gal/dog/Publicados/2025/20250303/AnuncioG0763-100225-0008_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2025/20250303/AnuncioG0763-100225-0008_es.html,"DOG 42 del 3/3/2025 - RESOLUCIÓN de 7 de febrero de 2025, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción de",text/html; charset=UTF-8,17378,False,distribución | galicia,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/electra-narahio/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/electra-narahio/,Electra del Narahío S.A. – APYDE,text/html; charset=UTF-8,129171,True,distribución | red,
galicia,current_hint_source,DOG 36/2024 UFD en Coirós,https://www.xunta.gal/dog/Publicados/2024/20240220/AnuncioG0692-300124-0003_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2024/20240220/AnuncioG0692-300124-0003_es.html,"DOG 36 del 20/2/2024 - RESOLUCIÓN de 23 de enero de 2024, de la Jefatura Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción y la",text/html; charset=UTF-8,21401,False,distribución | red | galicia,
galicia,current_hint_source,DOG 43/2024 UFD en Corcubión,https://www.xunta.gal/dog/Publicados/2024/20240229/AnuncioG0692-080224-0003_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2024/20240229/AnuncioG0692-080224-0003_es.html,"DOG 43 del 29/2/2024 - RESOLUCIÓN de 2 de febrero de 2024, de la Jefatura Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción de ",text/html; charset=UTF-8,15759,False,distribución | red | galicia,
galicia,current_hint_source,DOG 160/2025 UFD en Coristanco,https://www.xunta.gal/dog/Publicados/2025/20250822/AnuncioG0763-310725-0008_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2025/20250822/AnuncioG0763-310725-0008_es.html,"DOG 160 del 22/8/2025 - ACUERDO de 31 de julio de 2025, del Departamento Territorial de A Coruña, por el que se somete a información pública la solicitud de otorgamiento de la auto",text/html; charset=UTF-8,16643,True,distribución | galicia,
galicia,current_hint_source,DOG 151/2025 UFD en Culleredo,https://www.xunta.gal/dog/Publicados/2025/20250808/AnuncioG0763-170725-0003_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2025/20250808/AnuncioG0763-170725-0003_es.html,"DOG 151 del 8/8/2025 - RESOLUCIÓN de 9 de julio de 2025, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción de ",text/html; charset=UTF-8,16469,False,distribución | red | galicia,
galicia,current_hint_source,DOG 43/2026 UFD en Curtis,https://www.xunta.gal/dog/Publicados/2026/20260305/AnuncioG0763-110226-0004_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260305/AnuncioG0763-110226-0004_es.html,"DOG 43 del 5/3/2026 - RESOLUCIÓN de 11 de febrero de 2026, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción d",text/html; charset=UTF-8,15662,False,distribución | red | galicia,
galicia,current_hint_source,DOG 82/2026 UFD en Dodro,https://www.xunta.gal/dog/Publicados/2026/20260505/AnuncioG0763-160426-0012_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260505/AnuncioG0763-160426-0012_es.html,"DOG 82 del 5/5/2026 - ANUNCIO de 16 de abril de 2026, del Departamento Territorial de A Coruña, de consignación del justiprecio determinado por el Jurado de Expropiación de Galicia",text/html; charset=UTF-8,17348,True,distribución | red | galicia,
galicia,current_hint_source,DOG 70/2026 UFD en Dumbría,https://www.xunta.gal/dog/Publicados/2026/20260416/AnuncioG0763-240326-0006_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260416/AnuncioG0763-240326-0006_es.html,"DOG 70 del 16/4/2026 - ACUERDO de 23 de marzo de 2026, del Departamento Territorial de A Coruña, por el que se somete a información pública la declaración de utilidad pública, en c",text/html; charset=UTF-8,18361,True,distribución | galicia,
galicia,current_hint_source,DOG 63/2026 UFD en Ferrol,https://www.xunta.gal/dog/Publicados/2026/20260407/AnuncioG0763-120326-0007_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260407/AnuncioG0763-120326-0007_es.html,"DOG 63 del 7/4/2026 - RESOLUCIÓN de 12 de marzo de 2026, del Departamento Territorial de A Coruña, por la que se concede la autorización administrativa previa y de construcción y l",text/html; charset=UTF-8,21465,False,distribución | red | galicia,
galicia,current_hint_source,DOG 53/2026 UFD en Fisterra,https://www.xunta.gal/dog/Publicados/2026/20260320/AnuncioG0763-260226-0002_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260320/AnuncioG0763-260226-0002_es.html,"DOG 53 del 20/3/2026 - RESOLUCIÓN de 11 de febrero de 2026, del Departamento Territorial de A Coruña, por la que se declara la utilidad pública, en concreto, de una instalación de ",text/html; charset=UTF-8,16499,True,distribución | galicia,
galicia,current_hint_source,UFD/Naturgy presencia regional Galicia,https://www.naturgy.com/notas-de-prensa/gerardo-rodriguez-nuevo-delegado-de-naturgy-en-galicia/,Fuente ya usada en distributor_hints.json.,True,200,https://www.naturgy.com/notas-de-prensa/gerardo-rodriguez-nuevo-delegado-de-naturgy-en-galicia/,"Gerardo Rodríguez, nuevo delegado de Naturgy en Galicia - Naturgy",text/html; charset=UTF-8,195842,True,distribución | distribuidora | red | municipio | galicia,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/electra-foxo/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/electra-foxo/,"Electra do Foxo, S.L. – APYDE",text/html; charset=UTF-8,129060,True,distribución | red,
galicia,current_hint_source,DOG 57/2026 UFD en Malpica de Bergantiños,https://www.xunta.gal/dog/Publicados/2026/20260326/AnuncioG0763-050326-0002_es.html,Fuente ya usada en distributor_hints.json.,True,200,https://www.xunta.gal/dog/Publicados/2026/20260326/AnuncioG0763-050326-0002_es.html,"DOG 57 del 26/3/2026 - ACUERDO de 4 de marzo de 2026, del Departamento Territorial de A Coruña, de levantamiento de las actas previas a la ocupación de bienes y derechos afectados ",text/html; charset=UTF-8,9907,True,distribución | galicia,
galicia,current_hint_source,APYDE ficha pública,https://www.apyde.com/rivas-sl/,Fuente ya usada en distributor_hints.json.,True,200,https://www.apyde.com/rivas-sl/,Fuciños Rivas S.L. – APYDE,text/html; charset=UTF-8,129179,True,distribución | red,
