dataset_id,community,zone_id,municipality,province,research_wave,review_status,candidate_distributor,candidate_confidence,source_url,evidence_notes
aragon,Aragón,municipality:huesca::abiego,Abiego,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::abizanda,Abizanda,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::adahuesca,Adahuesca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::aguero,Agüero,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::aisa,Aisa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::albalate_de_cinca,Albalate de Cinca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::albalatillo,Albalatillo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::albelda,Albelda,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::albero_alto,Albero Alto,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::albero_bajo,Albero Bajo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alberuela_de_tubo,Alberuela de Tubo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alcala_de_gurrea,Alcalá de Gurrea,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alcala_del_obispo,Alcalá del Obispo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alcampell,Alcampell,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alcolea_de_cinca,Alcolea de Cinca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alcubierre,Alcubierre,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alerre,Alerre,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alfantega,Alfántega,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::almudevar,Almudévar,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::almunia_de_san_juan,Almunia de San Juan,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::almuniente,Almuniente,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::alquezar,Alquézar,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::altorricon,Altorricón,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::angues,Angüés,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::anso,Ansó,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::antillon,Antillón,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::aragues_del_puerto,Aragüés del Puerto,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::argavieso,Argavieso,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::arguis,Arguis,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::aren,Arén,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::ayerbe,Ayerbe,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::azanuy_alins,Azanuy-Alins,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::azara,Azara,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::azlor,Azlor,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::ainsa_sobrarbe,Aínsa-Sobrarbe,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::bailo,Bailo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::baldellou,Baldellou,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::ballobar,Ballobar,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::banastas,Banastás,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::barbastro,Barbastro,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::barbues,Barbués,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::barbunales,Barbuñales,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::baells,Baélls,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::belver_de_cinca,Belver de Cinca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::benabarre,Benabarre,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::benasque,Benasque,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::beranuy,Beranuy,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::berbegal,Berbegal,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::bielsa,Bielsa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::bierge,Bierge,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::biescas,Biescas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::binaced,Binaced,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::binefar,Binéfar,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::bisaurri,Bisaurri,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::biscarrues,Biscarrués,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::blecua_y_torres,Blecua y Torres,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::boltana,Boltaña,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::bonansa,Bonansa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::borau,Borau,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::broto,Broto,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::barcabo,Bárcabo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::caldearenas,Caldearenas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::campo,Campo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::camporrells,Camporrélls,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::canal_de_berdun,Canal de Berdún,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::candasnos,Candasnos,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::canfranc,Canfranc,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::capdesaso,Capdesaso,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::capella,Capella,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::casbas_de_huesca,Casbas de Huesca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castejon_de_monegros,Castejón de Monegros,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castejon_de_sos,Castejón de Sos,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castejon_del_puente,Castejón del Puente,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castelflorite,Castelflorite,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castiello_de_jaca,Castiello de Jaca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castigaleu,Castigaleu,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castillazuelo,Castillazuelo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::castillonroy,Castillonroy,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::chalamera,Chalamera,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::chimillas,Chimillas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::chia,Chía,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::colungo,Colungo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::comunero_de_anso_y_hecho,Comunero de Ansó y Hecho,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::el_grado,El Grado,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::el_pueyo_de_araguas,El Pueyo de Araguás,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::esplus,Esplús,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::estada,Estada,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::estadilla,Estadilla,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::estopinan_del_castillo,Estopiñán del Castillo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::fago,Fago,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::fanlo,Fanlo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::fiscal,Fiscal,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::fonz,Fonz,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::foradada_del_toscar,Foradada del Toscar,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::fraga,Fraga,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::gistain,Gistaín,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::graus,Graus,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::granen,Grañén,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::gurrea_de_gallego,Gurrea de Gállego,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::hoz_de_jaca,Hoz de Jaca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::hoz_y_costean,Hoz y Costean,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::huerto,Huerto,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::huesca,Huesca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::ibieca,Ibieca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::igries,Igriés,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::ilche,Ilche,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::isabena,Isábena,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::jaca,Jaca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::jasa,Jasa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::la_fueva,La Fueva,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::la_puebla_de_castro,La Puebla de Castro,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::la_sotonera,La Sotonera,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::labuerda,Labuerda,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::laluenga,Laluenga,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::lalueza,Lalueza,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::lanaja,Lanaja,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::laperdiguera,Laperdiguera,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::las_penas_de_riglos,Las Peñas de Riglos,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::lascellas_ponzano,Lascellas-Ponzano,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::lascuarre,Lascuarre,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::laspaules,Laspaúles,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::laspuna,Laspuña,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::loarre,Loarre,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::loporzano,Loporzano,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::loscorrales,Loscorrales,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::lupinen_ortilla,Lupiñén-Ortilla,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::monesma_y_cajigar,Monesma y Cajigar,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::monflorite_lascasas,Monflorite-Lascasas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::montanuy,Montanuy,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::monzon,Monzón,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::naval,Naval,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::novales,Novales,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::nueno,Nueno,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::olvena,Olvena,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::ontinena,Ontiñena,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::osso_de_cinca,Osso de Cinca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::palo,Palo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::panticosa,Panticosa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::peralta_de_alcofea,Peralta de Alcofea,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::peralta_de_calasanz,Peralta de Calasanz,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::peraltilla,Peraltilla,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::perarrua,Perarrúa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::pertusa,Pertusa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::penalba,Peñalba,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::piraces,Piracés,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::plan,Plan,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::polenino,Poleñino,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::pozan_de_vero,Pozán de Vero,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::puente_de_montanana,Puente de Montañana,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::puente_la_reina_de_jaca,Puente la Reina de Jaca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::pueyo_de_santa_cruz,Pueyo de Santa Cruz,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::puertolas,Puértolas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::quicena,Quicena,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::robres,Robres,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sabinanigo,Sabiñánigo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sahun,Sahún,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::salas_altas,Salas Altas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::salas_bajas,Salas Bajas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::salillas,Salillas,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sallent_de_gallego,Sallent de Gállego,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::san_esteban_de_litera,San Esteban de Litera,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::san_juan_de_plan,San Juan de Plan,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::san_miguel_del_cinca,San Miguel del Cinca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sangarren,Sangarrén,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::santa_cilia,Santa Cilia,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::santa_cruz_de_la_seros,Santa Cruz de la Serós,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::santa_maria_de_dulcis,Santa María de Dulcis,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::santaliestra_y_san_quilez,Santaliestra y San Quílez,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sarinena,Sariñena,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::secastilla,Secastilla,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::seira,Seira,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sena,Sena,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::senes_de_alcubierre,Senés de Alcubierre,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sesa,Sesa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sesue,Sesué,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sietamo,Siétamo,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::sopeira,Sopeira,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::tamarite_de_litera,Tamarite de Litera,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::tardienta,Tardienta,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::tella_sin,Tella-Sin,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::tierz,Tierz,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::tolva,Tolva,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::torla_ordesa,Torla-Ordesa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::torralba_de_aragon,Torralba de Aragón,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::torre_la_ribera,Torre la Ribera,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::torrente_de_cinca,Torrente de Cinca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::torres_de_alcanadre,Torres de Alcanadre,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::torres_de_barbues,Torres de Barbués,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::tramaced,Tramaced,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::valfarta,Valfarta,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::valle_de_bardaji,Valle de Bardají,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::valle_de_hecho,Valle de Hecho,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::valle_de_lierp,Valle de Lierp,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::velilla_de_cinca,Velilla de Cinca,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::vencillon,Vencillón,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::viacamp_y_litera,Viacamp y Litera,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::vicien,Vicién,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::villanova,Villanova,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::villanueva_de_sigena,Villanueva de Sigena,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::villanua,Villanúa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::yebra_de_basa,Yebra de Basa,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::yesero,Yésero,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:huesca::zaidin,Zaidín,Huesca,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::ababuj,Ababuj,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::abejuela,Abejuela,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::aguaton,Aguatón,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::aguaviva,Aguaviva,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::aguilar_del_alfambra,Aguilar del Alfambra,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alacon,Alacón,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alba,Alba,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::albalate_del_arzobispo,Albalate del Arzobispo,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::albarracin,Albarracín,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::albentosa,Albentosa,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alcaine,Alcaine,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alcala_de_la_selva,Alcalá de la Selva,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alcaniz,Alcañiz,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alcorisa,Alcorisa,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alfambra,Alfambra,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::aliaga,Aliaga,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::allepuz,Allepuz,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alloza,Alloza,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::allueva,Allueva,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::almohaja,Almohaja,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alobras,Alobras,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::alpenes,Alpeñés,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::anadon,Anadón,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::andorra,Andorra,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::arcos_de_las_salinas,Arcos de las Salinas,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::arens_de_lledo,Arens de Lledó,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::argente,Argente,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::arino,Ariño,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::azaila,Azaila,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::barrachina,Barrachina,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::banon,Bañón,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::bea,Bea,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::beceite,Beceite,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::bello,Bello,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::belmonte_de_san_jose,Belmonte de San José,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::berge,Berge,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::bezas,Bezas,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::blancas,Blancas,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::blesa,Blesa,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::bordon,Bordón,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::bronchales,Bronchales,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::buena,Bueña,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::burbaguena,Burbáguena,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::badenas,Bádenas,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::baguena,Báguena,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::cabra_de_mora,Cabra de Mora,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::calaceite,Calaceite,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::calamocha,Calamocha,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::calanda,Calanda,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::calomarde,Calomarde,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::camarena_de_la_sierra,Camarena de la Sierra,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::camarillas,Camarillas,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::camanas,Camañas,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::caminreal,Caminreal,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::cantavieja,Cantavieja,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::cascante_del_rio,Cascante del Río,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::castejon_de_tornos,Castejón de Tornos,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::castel_de_cabra,Castel de Cabra,Teruel,wave_1,pending_public_source_review,,,,
aragon,Aragón,municipality:teruel::castellote,Castellote,Teruel,wave_1,pending_public_source_review,,,,
